Time,Login,Deposit,Closed P/L,Balance,Credit,Floating P/L,Equity,Used Margin,Free Margin
2023.06.29,14629884,0,0,0,0,0,0,0,0
2023.06.29,14629885,0,0,3.21,0,0,3.21,0,3.21
2023.06.29,14629886,0,0,0,0,0,0,0,0
2023.06.29,14629887,0,0,0.39,0,0,0.39,0,0.39
2023.06.29,14629888,0,0,0.6,0,0,0.6,0,0.6
2023.06.29,14629889,0,0,4.29,0,0,4.29,0,4.29
2023.06.29,14629890,0,0,0,0,0,0,0,0
2023.06.29,14629891,0,0,0,0,0,0,0,0
2023.06.29,14629892,0,0,0,0,0,0,0,0
2023.06.29,14629893,0,0,0,0,0,0,0,0
2023.06.29,14629894,0,0,2.92,0,0,2.92,0,2.92
2023.06.29,14629895,0,0,0,0,0,0,0,0
2023.06.29,14629896,0,0,0,0,0,0,0,0
2023.06.29,14629897,0,0,0,0,0,0,0,0
2023.06.29,14629898,0,0,0,0,0,0,0,0
2023.06.29,14629899,0,0,0,0,0,0,0,0
2023.06.29,14629900,0,0,0,0,0,0,0,0
2023.06.29,14629901,0,0,0,0,0,0,0,0
2023.06.29,14629902,0,0,0,0,0,0,0,0
2023.06.29,14629903,0,0,3.36,0,0,3.36,0,3.36
2023.06.29,14629904,0,0,0,0,0,0,0,0
2023.06.29,14629905,0,0,0,0,0,0,0,0
2023.06.29,14629906,0,0,0,0,0,0,0,0
2023.06.29,14629907,0,0,0,0,0,0,0,0
2023.06.29,14629908,0,0,2.22,0,0,2.22,0,2.22
2023.06.29,14629909,0,0,2.46,0,0,2.46,0,2.46
2023.06.29,14629910,0,0,0.66,0,0,0.66,0,0.66
2023.06.29,14629911,0,0,0,0,0,0,0,0
2023.06.29,14629912,0,0,0,0,0,0,0,0
2023.06.29,14629913,0,0,0,0,0,0,0,0
2023.06.29,14629914,0,0,0,0,0,0,0,0
2023.06.29,14629915,0,0,0,0,0,0,0,0
2023.06.29,14629917,0,0,0,0,0,0,0,0
2023.06.29,14629918,0,0,0,0,0,0,0,0
2023.06.29,14629919,0,0,0,0,0,0,0,0
2023.06.29,14629922,0,0,0,0,0,0,0,0
2023.06.29,14629923,0,0,0,0,0,0,0,0
2023.06.29,14629924,0,0,0,0,0,0,0,0
2023.06.29,14629925,0,0,0,0,0,0,0,0
2023.06.29,14629926,0,0,0,0,0,0,0,0
2023.06.29,14629927,0,0,0,0,0,0,0,0
2023.06.29,14629929,0,0,0,0,0,0,0,0
2023.06.29,14629930,0,0,0,0,0,0,0,0
2023.06.29,14629932,0,0,2.68,0,0,2.68,0,2.68
2023.06.29,14629933,0,0,2.96,0,0,2.96,0,2.96
2023.06.29,14629934,0,0,0,0,0,0,0,0
2023.06.29,14629935,0,0,0,0,0,0,0,0
2023.06.29,14629936,0,0,0,0,0,0,0,0
2023.06.29,14629937,0,0,0,0,0,0,0,0
2023.06.29,14629938,0,0,521.01,0,0,521.01,0,521.01
2023.06.29,14629939,0,0,0,0,0,0,0,0
2023.06.29,14629940,0,0,0,0,0,0,0,0
2023.06.29,14629941,0,0,0,0,0,0,0,0
2023.06.29,14629942,0,0,0,0,0,0,0,0
2023.06.29,14629943,0,0,0,0,0,0,0,0
2023.06.29,14629946,0,0,0,0,0,0,0,0
2023.06.29,14629947,0,0,23.98,0,-18.21,5.77,0,5.77
2023.06.29,14629949,0,0,0,0,0,0,0,0
2023.06.29,14629950,0,0,0,0,0,0,0,0
2023.06.29,14629951,0,0,0,0,0,0,0,0
2023.06.29,14629952,0,0,0,0,0,0,0,0
2023.06.29,14629953,0,0,0,0,0,0,0,0
2023.06.29,14629954,0,0,0,0,0,0,0,0
2023.06.29,14629955,0,0,0,0,0,0,0,0
2023.06.29,14629956,0,0,0,0,0,0,0,0
2023.06.29,14629957,0,0,0,0,0,0,0,0
2023.06.29,14629958,0,0,0,0,0,0,0,0
2023.06.29,14629959,0,0,0.61,0,0,0.61,0,0.61
2023.06.29,14629960,0,0,0,0,0,0,0,0
2023.06.29,14629961,0,0,0,0,0,0,0,0
2023.06.29,14629962,0,0,0,0,0,0,0,0
2023.06.29,14629963,0,0,0,0,0,0,0,0
2023.06.29,14629964,0,0,0,0,0,0,0,0
2023.06.29,14629965,0,0,0,0,0,0,0,0
2023.06.29,14629966,0,0,0,0,0,0,0,0
2023.06.29,14629967,0,0,0,0,0,0,0,0
2023.06.29,14629968,0,0,0,0,0,0,0,0
2023.06.29,14629969,0,0,0,0,0,0,0,0
2023.06.29,14629970,0,0,0,0,0,0,0,0
2023.06.29,14629971,0,0,0,0,0,0,0,0
2023.06.29,14629972,0,0,0,0,0,0,0,0
2023.06.29,14629973,0,0,0,0,0,0,0,0
2023.06.29,14629974,0,0,0,0,0,0,0,0
2023.06.29,14629975,0,0,0,0,0,0,0,0
2023.06.29,14629976,0,0,0,0,0,0,0,0
2023.06.29,14629977,0,0,0.55,0,0,0.55,0,0.55
2023.06.29,14629978,0,0,1.3,0,0,1.3,0,1.3
2023.06.29,14629979,0,0,1.42,0,0,1.42,0,1.42
2023.06.29,14629980,0,0,0,0,0,0,0,0
2023.06.29,14629981,0,0,0,0,0,0,0,0
2023.06.29,14629982,0,0,0,0,0,0,0,0
2023.06.29,14629983,0,0,0,0,0,0,0,0
2023.06.29,14629984,0,0,0,0,0,0,0,0
2023.06.29,14629985,0,0,0,0,0,0,0,0
2023.06.29,14629989,0,0,0,0,0,0,0,0
2023.06.29,14629991,0,0,0,0,0,0,0,0
2023.06.29,14629992,0,0,0,0,0,0,0,0
2023.06.29,14629994,0,0,415.97,0,-170.5,245.47,46.95,198.52
2023.06.29,14629997,0,0,0,0,0,0,0,0
2023.06.29,14629998,0,0,11.73,0,0,11.73,0,11.73
2023.06.29,14629999,0,0,0.61,0,0,0.61,0,0.61
2023.06.29,14630000,0,0,0,0,0,0,0,0
2023.06.29,14630001,0,0,0,0,0,0,0,0
2023.06.29,14630002,0,0,0,0,0,0,0,0
2023.06.29,14630003,0,0,4.27,0,0,4.27,0,4.27
2023.06.29,14630004,0,0,0,0,0,0,0,0
2023.06.29,14630005,0,0,0,0,0,0,0,0
2023.06.29,14630006,0,0,0.58,0,0,0.58,0,0.58
2023.06.29,14630007,0,0,0,0,0,0,0,0
2023.06.29,14630008,0,0,0,0,0,0,0,0
2023.06.29,14630009,0,0,0,0,0,0,0,0
2023.06.29,14630010,0,0,0,0,0,0,0,0
2023.06.29,14630011,0,0,0,0,0,0,0,0
2023.06.29,14630013,0,0,0,0,0,0,0,0
2023.06.29,14630014,0,0,0,0,0,0,0,0
2023.06.29,14630015,0,0,0,0,0,0,0,0
2023.06.29,14630016,0,0,0.4,0,0,0.4,0,0.4
2023.06.29,14630017,0,0,2.5,0,0,2.5,0,2.5
2023.06.29,14630018,0,0,2.66,0,0,2.66,0,2.66
2023.06.29,14630019,0,0,0,0,0,0,0,0
2023.06.29,14630020,0,0,0,0,0,0,0,0
2023.06.29,14630021,0,0,0,0,0,0,0,0
2023.06.29,14630022,0,0,0,0,0,0,0,0
2023.06.29,14630023,0,0,0,0,0,0,0,0
2023.06.29,14630024,0,0,4.21,0,0,4.21,0,4.21
2023.06.29,14630025,0,0,0,0,0,0,0,0
2023.06.29,14630026,0,0,0,0,0,0,0,0
2023.06.29,14630027,0,0,0,0,0,0,0,0
2023.06.29,14630028,0,0,0.08,0,0,0.08,0,0.08
2023.06.29,14630029,0,0,0.21,0,0,0.21,0,0.21
2023.06.29,14630030,0,0,0,0,0,0,0,0
2023.06.29,14630031,0,0,0,0,0,0,0,0
2023.06.29,14630032,0,0,0,0,0,0,0,0
2023.06.29,14630033,0,0,0.11,0,0,0.11,0,0.11
2023.06.29,14630034,0,0,0,0,0,0,0,0
2023.06.29,14630035,0,0,0,0,0,0,0,0
2023.06.29,14630037,0,0,0,0,0,0,0,0
2023.06.29,14630038,0,0,0.04,0,0,0.04,0,0.04
2023.06.29,14630039,0,0,0.04,0,0,0.04,0,0.04
2023.06.29,14630040,0,0,0.04,0,0,0.04,0,0.04
2023.06.29,14630041,0,0,0,0,0,0,0,0
2023.06.29,14630042,0,0,0.69,0,0,0.69,0,0.69
2023.06.29,14630043,125,-101.39,135.9,0,-28.1,107.8,38.12,69.68
2023.06.29,14630044,0,0,0,0,0,0,0,0
2023.06.29,14630045,0,0,0,0,0,0,0,0
2023.06.29,14630046,0,0,2.5,0,0,2.5,0,2.5
2023.06.29,14630047,0,0,0,0,0,0,0,0
2023.06.29,14630048,0,0,0.4,0,0,0.4,0,0.4
2023.06.29,14630049,0,0,0.03,0,0,0.03,0,0.03
2023.06.29,14630050,0,0,0,0,0,0,0,0
2023.06.29,14630051,0,0,0,0,0,0,0,0
2023.06.29,14630052,0,0,0,0,0,0,0,0
2023.06.29,14630053,0,0,0,0,0,0,0,0
2023.06.29,14630054,0,0,0,0,0,0,0,0
2023.06.29,14630055,0,0,0,0,0,0,0,0
2023.06.29,14630056,0,0,0,0,0,0,0,0
2023.06.29,14630057,0,0,0,0,0,0,0,0
2023.06.29,14630058,0,0,0,0,0,0,0,0
2023.06.29,14630059,0,0,0,0,0,0,0,0
2023.06.29,14630060,0,0,0,0,0,0,0,0
2023.06.29,14630061,0,0,0,0,0,0,0,0
2023.06.29,14630062,0,0,0.18,0,0,0.18,0,0.18
2023.06.29,14630063,0,0,0,0,0,0,0,0
2023.06.29,14630064,0,0,0,0,0,0,0,0
2023.06.29,14630065,0,0,0.44,0,0,0.44,0,0.44
2023.06.29,14630066,0,0,326.82,106,0,432.82,0,432.82
2023.06.29,14630067,0,0,0,0,0,0,0,0
2023.06.29,14630068,0,0,0,0,0,0,0,0
2023.06.29,14630069,0,0,0,0,0,0,0,0
2023.06.29,14630070,0,0,0,0,0,0,0,0
2023.06.29,14630071,0,0,0,0,0,0,0,0
2023.06.29,14630072,0,0,0,0,0,0,0,0
2023.06.29,14630073,0,0,336.86,0,0,336.86,0,336.86
2023.06.29,14630074,0,0,0,0,0,0,0,0
2023.06.29,14630075,0,0,0,0,0,0,0,0
2023.06.29,14630076,0,0,0,0,0,0,0,0
2023.06.29,14630077,0,0,0,0,0,0,0,0
2023.06.29,14630078,0,0,0,0,0,0,0,0
2023.06.29,14630079,0,0,3.36,0,0,3.36,0,3.36
2023.06.29,14630080,0,0,0,0,0,0,0,0
2023.06.29,14630081,0,0,0,0,0,0,0,0
2023.06.29,50000127,0,0,0,0,0,0,0,0
2023.06.29,50000130,0,0,1.81,0,0,1.81,0,1.81
2023.06.29,50000131,0,0,0,0,0,0,0,0
2023.06.29,50000134,0,0,0,0,0,0,0,0
2023.06.29,50000135,0,0,0,0,0,0,0,0
2023.06.29,50000136,0,0,0,80,0,80,0,80
2023.06.29,50000139,0,0,0,0,0,0,0,0
2023.06.29,50000142,0,0,0,0,0,0,0,0
2023.06.29,50000144,0,0,0,0,0,0,0,0
2023.06.29,50000150,0,0,0,0,0,0,0,0
2023.06.29,50000152,0,0,0.08,0,0,0.08,0,0.08
2023.06.29,50000153,0,0,0,0,0,0,0,0
2023.06.29,50000154,0,0,1.4,0,0,1.4,0,1.4
2023.06.29,50002578,0,0,0,0,0,0,0,0
2023.06.29,50002580,0,0,0,0,0,0,0,0
2023.06.29,50002581,0,0,0,0,0,0,0,0
2023.06.29,50002834,0,0,0,0,0,0,0,0
2023.06.29,55667789,0,0,0,0,0,0,0,0
2023.06.29,55667790,0,0,0,0,0,0,0,0
2023.06.29,55667791,0,0,0,0,0,0,0,0
2023.06.29,55667792,0,0,0,0,0,0,0,0
2023.06.29,55667793,0,0,0.55,0,0,0.55,0,0.55
2023.06.29,55667794,0,0,0,0,0,0,0,0
2023.06.29,55667795,0,0,0,0,0,0,0,0
2023.06.29,55667796,0,0,0,0,0,0,0,0
2023.06.29,55667797,0,0,3.83,0,0,3.83,0,3.83
2023.06.29,55667798,0,0,0,0,0,0,0,0
2023.06.29,55667799,0,0,0,0,0,0,0,0
2023.06.29,55667800,0,0,0,0,0,0,0,0
2023.06.29,55667801,0,0,0,0,0,0,0,0
2023.06.29,55667802,0,0,3.13,0,0,3.13,0,3.13
2023.06.29,55667803,0,0,0,0,0,0,0,0
2023.06.29,55667804,0,0,0,0,0,0,0,0
2023.06.29,55667805,0,0,0,0,0,0,0,0
2023.06.29,55667806,0,0,0,0,0,0,0,0
2023.06.29,55667807,0,0,0,0,0,0,0,0
2023.06.29,55667808,0,0,0,0,0,0,0,0
2023.06.29,55667809,0,0,1.92,0,0,1.92,0,1.92
2023.06.29,55667810,0,0,0,0,0,0,0,0
2023.06.29,55667811,0,0,0,0,0,0,0,0
2023.06.29,55667812,0,0,0,0,0,0,0,0
2023.06.29,55667813,0,0,0,0,0,0,0,0
2023.06.29,55667814,0,0,1088.52,0,0,1088.52,0,1088.52
2023.06.29,55667815,0,0,0,0,0,0,0,0
2023.06.29,55667816,0,0,0,0,0,0,0,0
2023.06.29,55667817,0,0,0,0,0,0,0,0
2023.06.29,55667818,0,0,0,0,0,0,0,0
2023.06.29,55667819,0,0,13.82,0,0,13.82,0,13.82
2023.06.29,55667820,0,0,0,0,0,0,0,0
2023.06.29,55667822,0,0,0,0,0,0,0,0
2023.06.29,55667823,0,79.55,915.16,0,0,915.16,0,915.16
2023.06.29,55667824,0,0,0,0,0,0,0,0
2023.06.29,55667825,0,0,0,0,0,0,0,0
2023.06.29,55667826,0,0,0,0,0,0,0,0
2023.06.29,55667827,0,0,10.51,0,0,10.51,0,10.51
2023.06.29,55667828,0,0,0,0,0,0,0,0
2023.06.29,55667829,0,0,6.12,0,0,6.12,0,6.12
2023.06.29,55667830,0,0,0.46,0,0,0.46,0,0.46
2023.06.29,55667831,0,0,0,0,0,0,0,0
2023.06.29,55667833,0,0,0,0,0,0,0,0
2023.06.29,55667834,0,0,0,0,0,0,0,0
2023.06.29,55667835,0,0,0,0,0,0,0,0
2023.06.29,55667836,0,0,0,0,0,0,0,0
2023.06.29,55667837,0,0,0,0,0,0,0,0
2023.06.29,55667838,0,0,0,0,0,0,0,0
2023.06.29,55667839,0,0,0,0,0,0,0,0
2023.06.29,55667840,0,0,0,0,0,0,0,0
2023.06.29,55667841,0,0,0,0,0,0,0,0
2023.06.29,55667842,0,0,0,0,0,0,0,0
2023.06.29,55667843,0,0,0.96,0,0,0.96,0,0.96
2023.06.29,55667845,0,0,0,0,0,0,0,0
2023.06.29,55667846,0,0,0,0,0,0,0,0
2023.06.29,55667847,0,0,0,0,0,0,0,0
2023.06.29,55667848,0,0,0,0,0,0,0,0
2023.06.29,55667849,0,0,0.6,0,0,0.6,0,0.6
2023.06.29,55667851,0,0,0,0,0,0,0,0
2023.06.29,55667852,0,0,0,0,0,0,0,0
2023.06.29,55667857,0,0,0,0,0,0,0,0
